CountryCode,Year,Value,Unit
ARE,2000,43.553768158,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2004,3.8131608963,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2005,3.8395836353,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2006,3.7904889584,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2007,4.0123720169,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2008,3.7539064884,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2009,3.9860684872,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2010,4.2829432487,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2011,4.3427944183,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2012,4.3262763023,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2013,4.4518594742,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2014,4.5258293152,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2015,4.2982587814,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2016,4.1110343933,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2017,4.0204820633,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2018,4.1414122581,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ECU,2019,3.9479115009,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2000,2.8554403782,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2001,2.5517985821,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2002,2.5634374619,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2003,2.7850899696,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2004,2.6240811348,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2005,2.9478325844,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2006,2.9559237957,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2007,3.0806515217,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2008,3.2712869644,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2009,3.3336200714,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2010,3.3188495636,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2011,3.3708426952,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2012,3.4610061646,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2013,3.2866663933,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2014,3.4067597389,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2015,3.2981498241,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2016,3.4616889954,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2017,3.4721105099,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2018,3.3495428562,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EGY,2019,3.2210221291,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2000,10.9752635956,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2001,10.856595993,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2002,11.2284202576,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2003,11.2156591415,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2004,11.767701149,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2005,12.1652956009,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2006,12.2759428024,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2007,12.3000822067,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2008,11.4100751877,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2009,9.8345479965,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2010,9.6393117905,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2011,9.3709316254,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2012,8.7263793945,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2013,8.0877981186,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2014,8.1008405685,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2015,8.1700286865,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2016,7.833586216,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2017,8.163892746,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2018,8.2146434784,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ESP,2019,7.6904249191,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2000,17.1685466766,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2001,17.0191249847,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2002,16.8878250122,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2003,16.7648906708,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2004,16.6343097687,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2005,16.4845237732,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2006,16.3132801056,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2007,16.1257514954,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2008,15.9268445969,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2009,15.7232198715,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2010,15.5196332932,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2011,15.3188657761,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2012,15.1185798645,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2013,14.9118051529,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2014,14.6891078949,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2015,14.4452228546,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2016,14.1780118942,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2017,13.8933668137,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2018,13.6032657623,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
EST,2019,13.3228597641,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2000,0.0814818889,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2001,0.0957139879,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2002,0.0939889848,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2003,0.1032290608,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2004,0.1032240465,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2005,0.1116809398,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2006,0.1210536584,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2007,0.1177317798,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2008,0.1347312629,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2009,0.1464074403,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2010,0.1260357946,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2011,0.1265621036,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2012,0.1615108103,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2013,0.1771716923,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2014,0.1896919012,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2015,0.1883986592,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2016,0.1993321627,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2017,0.2067437023,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2018,0.2080476731,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ETH,2019,0.203663826,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2000,17.4032230377,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2001,17.9203948975,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2002,17.7240581512,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2003,19.63048172,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2004,20.1117019653,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2005,18.4183635712,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2006,20.7078971863,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2007,20.5972900391,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2008,18.9162635803,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2009,16.2127609253,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2010,18.0172729492,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2011,16.5626811981,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2012,15.8113384247,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2013,15.1982364655,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2014,14.79022789,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2015,14.2619256973,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2016,14.3038949966,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2017,13.905380249,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2018,14.6912355423,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FIN,2019,13.323431015,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2000,11.708070755,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2001,11.4982271194,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2002,11.3815250397,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2003,11.4040288925,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2004,11.7258710861,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2005,11.5903806686,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2006,11.2954692841,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2007,11.4962368011,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2008,11.2419290543,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2009,10.5451812744,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2010,10.4623088837,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2011,10.6347417831,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2012,9.6910276413,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2013,9.5058994293,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2014,9.0871095657,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2015,8.9388198853,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2016,8.8254928589,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2017,9.0281610489,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2018,8.8982744217,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
FRA,2019,8.6635570526,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2000,15.1579198837,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2001,15.1466379166,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2002,14.9133043289,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2003,15.1093215942,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2004,15.4726362228,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2005,15.1808891296,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2006,15.3638162613,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2007,15.3205947876,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2008,14.4219789505,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2009,13.1240587234,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2010,13.4313030243,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2011,12.417637825,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2012,12.4937152863,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2013,11.9979352951,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2014,11.4750242233,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2015,11.0369977951,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2016,10.4194488525,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2017,10.2506542206,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2018,10.2624225616,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GBR,2019,9.9280195236,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2000,13.2117347717,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2001,13.2597007751,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2002,13.3803863525,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2003,12.2170791626,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2004,12.0036821365,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2005,12.1090450287,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2006,12.1999759674,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2007,12.1217384338,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2008,12.2077741623,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2009,13.0605096817,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2010,11.7204027176,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2011,10.5857381821,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2012,9.927107811,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2013,9.0198106766,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2014,8.6406364441,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2015,8.4441928864,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2016,8.3019390106,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2017,8.4361124039,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2018,8.084277153,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
GRC,2019,7.6000742912,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2000,8.1130971909,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2001,8.4055986404,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2002,8.8610649109,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2003,9.4763422012,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2004,9.2078752518,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2005,9.1858892441,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2006,9.5985593796,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2007,9.4436998367,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2008,9.452548027,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2009,8.0020608902,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2010,8.1361188889,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2011,8.090388298,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2012,7.5585479736,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2013,7.4335870743,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2014,7.4410424232,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2015,7.656835556,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2016,7.62063694,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2017,7.9362540245,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2018,8.1535387039,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
HUN,2019,8.0858764648,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2000,1.7478092909,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2001,1.8468225002,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2002,1.9873468876,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2003,2.0528962612,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2004,2.0951967239,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2005,2.1013729572,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2006,2.1456074715,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2007,2.2818944454,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2008,2.4609632492,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2009,2.6245365143,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2010,2.5804553032,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2011,2.8542428017,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2012,2.9867043495,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2013,2.5747380257,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2014,2.5782012939,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2015,2.8771417141,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2016,3.127301693,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2017,2.9146261215,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2018,3.0892090797,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IDN,2019,3.272439003,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2000,1.3331532478,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2001,1.3349965811,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2002,1.3202030659,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2003,1.3560223579,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2004,1.3865019083,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2005,1.4133445024,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2006,1.4691903591,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2007,1.5520470142,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2008,1.6064146757,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2009,1.6855040789,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2010,1.6933296919,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2011,1.7285763025,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2012,1.8290586472,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2013,1.8159800768,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2014,1.9253436327,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2015,1.9725036621,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2016,2.0576951504,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2017,2.1033773422,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2018,2.1761906147,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IND,2019,2.1746041775,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2000,19.2932548523,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2001,19.2478199005,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2002,19.2123470306,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2003,20.6820392609,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2004,21.1175670624,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2005,21.544593811,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2006,21.1218795776,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2007,20.4076080322,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2008,18.5503368378,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2009,15.4200544357,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2010,14.2541704178,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2011,13.6035804749,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2012,13.3128709793,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2013,13.2297620773,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2014,12.8713788986,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2015,12.4028463364,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2016,12.5816192627,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2017,12.3113918304,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2018,11.932267189,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRL,2019,11.264752388,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2000,6.4743666649,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2001,6.8522610664,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2002,6.707942009,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2003,7.7438502312,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2004,8.1513280869,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2005,8.2166128159,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2006,8.7318201065,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2007,9.0955276489,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2008,9.1157865524,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2009,9.1504058838,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2010,9.4570474625,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2011,9.4543628693,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2012,9.4081850052,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2013,9.3124856949,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2014,9.7248106003,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2015,9.7398614883,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2016,9.5329771042,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2017,10.30950737,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2018,10.7460412979,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRN,2019,10.9402713776,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2000,2.4061067104,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2001,3.1343905926,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2002,3.0921416283,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2003,3.5129797459,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2004,4.7179665565,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2005,4.6958489418,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2006,4.3393177986,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2007,3.4301950932,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2008,4.5068216324,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2009,5.5191841125,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2010,5.679292202,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2011,6.1311321259,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2012,6.489824295,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2013,6.7159204483,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2014,6.5399336815,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2015,6.3776226044,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2016,6.6715636253,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2017,6.5285429955,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2018,6.5693449974,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
IRQ,2019,6.7527103424,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2000,19.1708717346,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2001,19.219581604,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2002,19.270740509,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2003,19.3075714111,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2004,19.3085899353,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2005,19.2622966766,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2006,19.1616573334,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2007,19.0190658569,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2008,18.8687038422,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2009,18.7513790131,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2010,18.6925373077,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2011,18.699798584,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2012,18.7624950409,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2013,18.8615074158,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2014,18.9667720795,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2015,19.0572528839,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2016,19.1286869049,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2017,19.1864852905,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2018,19.2359275818,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISL,2019,19.2848930359,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2000,13.7335224152,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2001,14.3369474411,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2002,13.5494623184,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2003,15.0570220947,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2004,14.2380561829,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2005,13.686712265,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2006,14.2166481018,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2007,14.2316741943,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
ISR,2008,14.8022346497,tCO2 equivalent/cap; percentile p0p100; lpfghgi999
