CountryCode,Year,Value,Unit
MDG,2008,1.04235839120329,gha per capita
MDG,2009,1.01749105292055,gha per capita
MDG,2010,1.00549582664682,gha per capita
MDG,2011,0.996028025781781,gha per capita
MDG,2012,0.970149030698885,gha per capita
MDG,2013,0.978061195879496,gha per capita
MDG,2014,0.980533417269686,gha per capita
MDG,2015,0.956077534094241,gha per capita
MDG,2016,0.93850009752214,gha per capita
MDG,2017,0.959275989303337,gha per capita
MDG,2018,0.880060608480083,gha per capita
MDG,2019,0.870597860200676,gha per capita
MDG,2020,0.828117518860413,gha per capita
MDG,2021,0.855485282173657,gha per capita
MDG,2022,0.853669124563196,gha per capita
MDG,2023,0.82981980441871,gha per capita
MDG,2024,0.809306182516655,gha per capita
MEX,2000,3.09069385134826,gha per capita
MEX,2001,3.19190586309793,gha per capita
MEX,2002,3.11388325610832,gha per capita
MEX,2003,3.07923639148247,gha per capita
MEX,2004,3.00275456662756,gha per capita
MEX,2005,3.08234075714094,gha per capita
MEX,2006,3.189557008506,gha per capita
MEX,2007,3.18113642748984,gha per capita
MEX,2008,3.29516317515475,gha per capita
MEX,2009,2.91189256472486,gha per capita
MEX,2010,3.13078383637183,gha per capita
MEX,2011,2.98896012122689,gha per capita
MEX,2012,3.06230322098167,gha per capita
MEX,2013,3.00131307691794,gha per capita
MEX,2014,2.80740502771081,gha per capita
MEX,2015,2.76482068363932,gha per capita
MEX,2016,2.77467159298323,gha per capita
MEX,2017,2.81884678001767,gha per capita
MEX,2018,2.76170701833187,gha per capita
MEX,2019,2.71791160162768,gha per capita
MEX,2020,2.3662260172819,gha per capita
MEX,2021,2.59656543811313,gha per capita
MEX,2022,2.58212031608926,gha per capita
MEX,2023,2.58613421227455,gha per capita
MEX,2024,2.5464457147489,gha per capita
MKD,2000,3.12950263545646,gha per capita
MKD,2001,2.94662168648896,gha per capita
MKD,2002,2.98982909323367,gha per capita
MKD,2003,3.07207012177857,gha per capita
MKD,2004,3.29970254523968,gha per capita
MKD,2005,3.36366797153762,gha per capita
MKD,2006,3.3782330446331,gha per capita
MKD,2007,3.5899009437165,gha per capita
MKD,2008,3.52970925277368,gha per capita
MKD,2009,3.35421169134018,gha per capita
MKD,2010,3.24697287962216,gha per capita
MKD,2011,3.50565169987904,gha per capita
MKD,2012,3.52226898316284,gha per capita
MKD,2013,3.31487646504563,gha per capita
MKD,2014,3.3511137202598,gha per capita
MKD,2015,3.32234685959223,gha per capita
MKD,2016,3.28021214544391,gha per capita
MKD,2017,3.20059332227922,gha per capita
MKD,2018,3.26161340727951,gha per capita
MKD,2019,3.31066801658808,gha per capita
MKD,2020,3.08690318205833,gha per capita
MKD,2021,3.21398554112151,gha per capita
MKD,2022,3.14573550477937,gha per capita
MKD,2023,2.91073087615347,gha per capita
MKD,2024,3.15011050142831,gha per capita
MLI,2000,1.17678730082105,gha per capita
MLI,2001,1.21693941855507,gha per capita
MLI,2002,1.28107352550165,gha per capita
MLI,2003,1.42315241562332,gha per capita
MLI,2004,1.25436226165439,gha per capita
MLI,2005,1.36428206164429,gha per capita
MLI,2006,1.29191880027886,gha per capita
MLI,2007,1.33500605774239,gha per capita
MLI,2008,1.40476498769823,gha per capita
MLI,2009,1.5697765059705,gha per capita
MLI,2010,1.51448268050228,gha per capita
MLI,2011,1.42575689869816,gha per capita
MLI,2012,1.43061535540465,gha per capita
MLI,2013,1.38594389774265,gha per capita
MLI,2014,1.46130626269254,gha per capita
MLI,2015,1.44092796092285,gha per capita
MLI,2016,1.39705300545091,gha per capita
MLI,2017,1.35374829131388,gha per capita
MLI,2018,1.34163161819329,gha per capita
MLI,2019,1.42490334512149,gha per capita
MLI,2020,1.35090696647527,gha per capita
MLI,2021,1.28617766530472,gha per capita
MLI,2022,1.2808191253811,gha per capita
MLI,2023,1.21708160982576,gha per capita
MLI,2024,1.19065059292221,gha per capita
MLT,2000,4.74869154120747,gha per capita
MLT,2001,4.96891337938268,gha per capita
MLT,2002,5.01139582232514,gha per capita
MLT,2003,5.39395254439209,gha per capita
MLT,2004,5.18272568927781,gha per capita
MLT,2005,5.04885513894133,gha per capita
MLT,2006,5.53231326582436,gha per capita
MLT,2007,6.71592692911522,gha per capita
MLT,2008,6.23554433845693,gha per capita
MLT,2009,5.95918305942035,gha per capita
MLT,2010,5.81988170361519,gha per capita
MLT,2011,5.8690888817542,gha per capita
MLT,2012,6.17865203511667,gha per capita
MLT,2013,5.34077207263298,gha per capita
MLT,2014,6.03428150807448,gha per capita
MLT,2015,5.63647031241957,gha per capita
MLT,2016,6.164666551019,gha per capita
MLT,2017,5.77915202659966,gha per capita
MLT,2018,6.07588828211272,gha per capita
MLT,2019,5.73936843997529,gha per capita
MLT,2020,5.17345687029892,gha per capita
MLT,2021,4.85809256623725,gha per capita
MLT,2022,5.0642978811735,gha per capita
MLT,2023,5.09776961151081,gha per capita
MLT,2024,5.12324312753969,gha per capita
MMR,2000,0.814457658284087,gha per capita
MMR,2001,0.845694128126705,gha per capita
MMR,2002,0.820481704453567,gha per capita
MMR,2003,0.881579380039424,gha per capita
MMR,2004,0.932846821939139,gha per capita
MMR,2005,0.952911667988574,gha per capita
MMR,2006,0.98254780481365,gha per capita
MMR,2007,1.02127787059124,gha per capita
MMR,2008,1.02926397753695,gha per capita
MMR,2009,1.0329915642055,gha per capita
MMR,2010,1.11705207504057,gha per capita
MMR,2011,1.10212482185902,gha per capita
MMR,2012,1.10563402635738,gha per capita
MMR,2013,1.17495789208378,gha per capita
MMR,2014,1.16726639762926,gha per capita
MMR,2015,1.18195708599254,gha per capita
MMR,2016,1.30262761073131,gha per capita
MMR,2017,1.33611392917887,gha per capita
MMR,2018,1.33986521032825,gha per capita
MMR,2019,1.2736475676285,gha per capita
MMR,2020,1.23778331776991,gha per capita
MMR,2021,1.17787578117528,gha per capita
MMR,2022,1.11901359616498,gha per capita
MMR,2023,1.10633792710262,gha per capita
MMR,2024,1.10540525937707,gha per capita
MNE,2006,3.17560851038134,gha per capita
MNE,2007,3.15223581068844,gha per capita
MNE,2008,4.91485084358215,gha per capita
MNE,2009,3.59160528292938,gha per capita
MNE,2010,4.14788982639519,gha per capita
MNE,2011,4.04489818870613,gha per capita
MNE,2012,4.01117994116134,gha per capita
MNE,2013,3.59203538967068,gha per capita
MNE,2014,3.82289787714551,gha per capita
MNE,2015,3.91713392685073,gha per capita
MNE,2016,3.87243156353939,gha per capita
MNE,2017,4.54405549243989,gha per capita
MNE,2018,5.12602006545302,gha per capita
MNE,2019,4.9683642445455,gha per capita
MNE,2020,4.20268064192445,gha per capita
MNE,2021,4.50141698232694,gha per capita
MNE,2022,4.53500507340979,gha per capita
MNE,2023,4.77954646973934,gha per capita
MNE,2024,4.9247119637888,gha per capita
MNG,2000,6.24065970558446,gha per capita
MNG,2001,5.47874216139059,gha per capita
MNG,2002,4.52621084596275,gha per capita
MNG,2003,4.38309497797788,gha per capita
MNG,2004,4.44543593351091,gha per capita
MNG,2005,4.89639904487749,gha per capita
MNG,2006,5.55822279126658,gha per capita
MNG,2007,6.04326333269318,gha per capita
MNG,2008,6.50379994512697,gha per capita
MNG,2009,6.5514962817106,gha per capita
MNG,2010,5.60670010089117,gha per capita
MNG,2011,6.19016522576295,gha per capita
MNG,2012,6.94777440790614,gha per capita
MNG,2013,7.44239386224042,gha per capita
MNG,2014,7.52793312520643,gha per capita
MNG,2015,7.05588500361666,gha per capita
MNG,2016,7.32120606779922,gha per capita
MNG,2017,7.45118842406245,gha per capita
MNG,2018,7.8773221779457,gha per capita
MNG,2019,8.11146260548342,gha per capita
MNG,2020,7.88387045790145,gha per capita
MNG,2021,8.84708038582821,gha per capita
MNG,2022,8.75713699640263,gha per capita
MNG,2023,8.51170674376618,gha per capita
MNG,2024,8.51649396479302,gha per capita
MOZ,2000,0.753706372275415,gha per capita
MOZ,2001,0.762335735396632,gha per capita
MOZ,2002,0.722669288513731,gha per capita
MOZ,2003,0.762499816505151,gha per capita
MOZ,2004,0.809968857884278,gha per capita
MOZ,2005,0.742053799061389,gha per capita
MOZ,2006,0.751052466122468,gha per capita
MOZ,2007,0.70544327887549,gha per capita
MOZ,2008,0.687065006821515,gha per capita
MOZ,2009,0.696519187523887,gha per capita
MOZ,2010,0.815931024057145,gha per capita
MOZ,2011,0.829357758983859,gha per capita
MOZ,2012,0.871965896955888,gha per capita
MOZ,2013,0.852629938131954,gha per capita
MOZ,2014,0.831133888976485,gha per capita
MOZ,2015,0.82747828361835,gha per capita
MOZ,2016,0.707252504733696,gha per capita
MOZ,2017,0.794518941641877,gha per capita
MOZ,2018,0.797352377824986,gha per capita
MOZ,2019,0.841277977243421,gha per capita
MOZ,2020,0.820826330741551,gha per capita
MOZ,2021,0.829497910345036,gha per capita
MOZ,2022,0.823079236088164,gha per capita
MOZ,2023,0.730140625509388,gha per capita
MOZ,2024,0.71282497563506,gha per capita
MRT,2000,2.35306413022582,gha per capita
MRT,2001,2.4281938043882,gha per capita
MRT,2002,2.60513690015462,gha per capita
MRT,2003,2.67404571189434,gha per capita
MRT,2004,2.89414200556285,gha per capita
MRT,2005,2.67823315608989,gha per capita
MRT,2006,2.48575709866548,gha per capita
MRT,2007,2.49436509919849,gha per capita
MRT,2008,2.31637358734954,gha per capita
MRT,2009,2.40458895892927,gha per capita
MRT,2010,2.60096549239552,gha per capita
MRT,2011,2.53258350239852,gha per capita
MRT,2012,2.54811217374334,gha per capita
MRT,2013,2.53109538111661,gha per capita
MRT,2014,2.51041125785688,gha per capita
MRT,2015,2.60349816864486,gha per capita
MRT,2016,2.60461073961273,gha per capita
MRT,2017,2.65444021533664,gha per capita
MRT,2018,2.56720763430168,gha per capita
MRT,2019,2.54688294083513,gha per capita
MRT,2020,2.51863995503944,gha per capita
MRT,2021,2.57416873324009,gha per capita
MRT,2022,2.56910692886291,gha per capita
MRT,2023,2.44890576763923,gha per capita
MRT,2024,2.40135345641224,gha per capita
MUS,2000,2.41716192985722,gha per capita
MUS,2001,2.42197960627619,gha per capita
MUS,2002,2.63546814893137,gha per capita
MUS,2003,2.46535147888721,gha per capita
MUS,2004,2.72674482838427,gha per capita
MUS,2005,2.95169612609479,gha per capita
MUS,2006,3.10030597492191,gha per capita
MUS,2007,2.88005228207729,gha per capita
MUS,2008,3.54625770897312,gha per capita
MUS,2009,3.16117650055808,gha per capita
MUS,2010,3.24986146746578,gha per capita
MUS,2011,3.31625277997115,gha per capita
MUS,2012,3.39645746668307,gha per capita
MUS,2013,3.38155530806035,gha per capita
MUS,2014,3.41881385610702,gha per capita
MUS,2015,3.23987445572173,gha per capita
MUS,2016,3.4019239060154,gha per capita
MUS,2017,3.57981389522443,gha per capita
MUS,2018,3.56680598207513,gha per capita
MUS,2019,3.81106799366194,gha per capita
MUS,2020,2.97704668559738,gha per capita
MUS,2021,3.31889804170902,gha per capita
MUS,2022,3.53082355193528,gha per capita
MUS,2023,3.11849603882748,gha per capita
MUS,2024,3.17150612371577,gha per capita
MWI,2000,0.632009043753335,gha per capita
MWI,2001,0.615366856552634,gha per capita
MWI,2002,0.58797129430135,gha per capita
MWI,2003,0.589618531612402,gha per capita
MWI,2004,0.572954666970156,gha per capita
MWI,2005,0.542247052995428,gha per capita
MWI,2006,0.615743807481334,gha per capita
MWI,2007,0.66784963418496,gha per capita
MWI,2008,0.663101616498353,gha per capita
MWI,2009,0.67961365310257,gha per capita
MWI,2010,0.675763568505008,gha per capita
MWI,2011,0.668533410136425,gha per capita
MWI,2012,0.692246178703364,gha per capita
MWI,2013,0.738109178534591,gha per capita
MWI,2014,0.7511326270745,gha per capita
MWI,2015,0.710816541198168,gha per capita
MWI,2016,0.704050993273209,gha per capita
MWI,2017,0.76632391680695,gha per capita
MWI,2018,0.760158356584121,gha per capita
MWI,2019,0.766281078420413,gha per capita
MWI,2020,0.773602028189054,gha per capita
MWI,2021,0.795898965919396,gha per capita
MWI,2022,0.726475243733795,gha per capita
MWI,2023,0.737192700995949,gha per capita
MWI,2024,0.720762838841797,gha per capita
MYS,2000,3.8601811018576,gha per capita
MYS,2001,4.13528495783384,gha per capita
MYS,2002,3.95744783491639,gha per capita
MYS,2003,3.39703702409334,gha per capita
MYS,2004,3.99333627468351,gha per capita
MYS,2005,3.95890181291538,gha per capita
MYS,2006,4.30749907888826,gha per capita
MYS,2007,4.45910532446573,gha per capita
MYS,2008,4.54352139125349,gha per capita
MYS,2009,3.49729760699786,gha per capita
MYS,2010,3.85875649900228,gha per capita
MYS,2011,3.79181687213955,gha per capita
MYS,2012,3.95263654902596,gha per capita
MYS,2013,4.21175651132179,gha per capita
MYS,2014,4.28535238360265,gha per capita
MYS,2015,4.15428333804013,gha per capita
MYS,2016,3.99051144943276,gha per capita
MYS,2017,4.04850903762006,gha per capita
MYS,2018,4.22988974137249,gha per capita
MYS,2019,4.0932236510898,gha per capita
MYS,2020,3.61468408118647,gha per capita
MYS,2021,3.83331519931518,gha per capita
MYS,2022,4.19631294996532,gha per capita
MYS,2023,4.18501941816403,gha per capita
MYS,2024,4.23200330255141,gha per capita
NAM,2000,3.03786046479166,gha per capita
NAM,2001,2.85747590282456,gha per capita
NAM,2002,2.47703133142851,gha per capita
NAM,2003,2.64072509899356,gha per capita
NAM,2004,2.45521476852326,gha per capita
NAM,2005,2.8250181759074,gha per capita
NAM,2006,1.88975156942787,gha per capita
NAM,2007,2.10211393540259,gha per capita
NAM,2008,2.21507995936657,gha per capita
NAM,2009,2.48401199858475,gha per capita
NAM,2010,2.55991866734752,gha per capita
NAM,2011,2.58396878035354,gha per capita
NAM,2012,2.82257635149234,gha per capita
NAM,2013,2.44888767544401,gha per capita
NAM,2014,2.34761761268808,gha per capita
NAM,2015,3.12456295169696,gha per capita
NAM,2016,3.16317435633771,gha per capita
NAM,2017,2.36260342678075,gha per capita
NAM,2018,2.64127399988122,gha per capita
NAM,2019,2.86692123672316,gha per capita
NAM,2020,2.65098237808866,gha per capita
NAM,2021,3.16728148846295,gha per capita
NAM,2022,3.179486373134,gha per capita
NAM,2023,3.01248913314446,gha per capita
NAM,2024,2.96805390798626,gha per capita
NER,2000,1.05140013959151,gha per capita
NER,2001,1.25885418081265,gha per capita
NER,2002,1.3713576318883,gha per capita
NER,2003,1.37159117706443,gha per capita
NER,2004,1.25702076684712,gha per capita
NER,2005,1.45928475518522,gha per capita
NER,2006,1.40212976782,gha per capita
NER,2007,1.45782967291762,gha per capita
NER,2008,1.5316567441684,gha per capita
NER,2009,1.29660523473158,gha per capita
NER,2010,1.30831640912985,gha per capita
NER,2011,1.49462003476233,gha per capita
NER,2012,1.33750102140626,gha per capita
NER,2013,1.41097324071861,gha per capita
NER,2014,1.48519629639393,gha per capita
NER,2015,1.5059266952281,gha per capita
NER,2016,1.45207110382981,gha per capita
NER,2017,1.38381629239964,gha per capita
NER,2018,1.42088731708551,gha per capita
NER,2019,1.38670493180479,gha per capita
NER,2020,1.41285689364431,gha per capita
NER,2021,1.183298297283,gha per capita
NER,2022,1.37714950650888,gha per capita
NER,2023,1.31410098051615,gha per capita
NER,2024,1.270976819509,gha per capita
NGA,2000,0.966927870519809,gha per capita
NGA,2001,1.03854190972768,gha per capita
NGA,2002,0.996826755267454,gha per capita
NGA,2003,1.09854516173332,gha per capita
NGA,2004,1.1188647663374,gha per capita
NGA,2005,1.13334173294085,gha per capita
NGA,2006,1.14179597666277,gha per capita
NGA,2007,1.07148026325098,gha per capita
NGA,2008,1.08125833262389,gha per capita
NGA,2009,1.03647745470989,gha per capita
NGA,2010,1.06778084468036,gha per capita
NGA,2011,1.03530210944766,gha per capita
NGA,2012,0.974030260586595,gha per capita
NGA,2013,0.978963244798498,gha per capita
NGA,2014,0.959020534432098,gha per capita
NGA,2015,0.911153345186976,gha per capita
NGA,2016,0.920622097250552,gha per capita
NGA,2017,0.894532690014638,gha per capita
NGA,2018,0.90848934483014,gha per capita
NGA,2019,0.910213798823537,gha per capita
NGA,2020,0.890283512010006,gha per capita
NGA,2021,0.866757672386648,gha per capita
NGA,2022,0.829864981428383,gha per capita
NGA,2023,0.791411290551538,gha per capita
NGA,2024,0.776984568552927,gha per capita
NIC,2000,1.98907699405705,gha per capita
NIC,2001,1.94204473126739,gha per capita
NIC,2002,1.84032080056858,gha per capita
NIC,2003,1.95926625684671,gha per capita
NIC,2004,1.84397882703103,gha per capita
NIC,2005,1.94433537130347,gha per capita
NIC,2006,1.99947004924602,gha per capita
NIC,2007,1.88700066599606,gha per capita
NIC,2008,1.77643709658455,gha per capita
NIC,2009,1.75882592699783,gha per capita
NIC,2010,1.63785481918586,gha per capita
NIC,2011,1.71562900133433,gha per capita
NIC,2012,1.61306117790191,gha per capita
NIC,2013,1.58754673863597,gha per capita
NIC,2014,1.54013437082466,gha per capita
NIC,2015,1.66983421270869,gha per capita
NIC,2016,1.80832673691011,gha per capita
NIC,2017,1.82632750832039,gha per capita
NIC,2018,1.74304033327275,gha per capita
NIC,2019,1.67781380263387,gha per capita
NIC,2020,1.60066658471643,gha per capita
NIC,2021,1.79342052632503,gha per capita
NIC,2022,1.81126781029093,gha per capita
NIC,2023,1.76845690076122,gha per capita
NIC,2024,1.74251555532108,gha per capita
NLD,2000,6.69308150694496,gha per capita
NLD,2001,6.99149803383731,gha per capita
NLD,2002,6.49320400088644,gha per capita
NLD,2003,6.59787086677611,gha per capita
NLD,2004,6.43849084536873,gha per capita
NLD,2005,6.73642498463178,gha per capita
NLD,2006,6.73694454006456,gha per capita
NLD,2007,6.6366523706837,gha per capita
NLD,2008,6.67973174579126,gha per capita
NLD,2009,5.25643778531479,gha per capita
NLD,2010,5.93690740240911,gha per capita
NLD,2011,6.06855343978471,gha per capita
NLD,2012,5.93816919104215,gha per capita
NLD,2013,5.73788141684729,gha per capita
NLD,2014,5.52278705156039,gha per capita
NLD,2015,4.87810350689079,gha per capita
NLD,2016,4.36216422721499,gha per capita
NLD,2017,4.09404049330437,gha per capita
NLD,2018,4.4360738443165,gha per capita
NLD,2019,5.04581774485016,gha per capita
NLD,2020,4.43922839521304,gha per capita
NLD,2021,4.4616739612884,gha per capita
NLD,2022,3.55873589542358,gha per capita
NLD,2023,2.99559037466959,gha per capita
NLD,2024,2.98872941292991,gha per capita
NOR,2000,6.27264377068884,gha per capita
NOR,2001,6.18321687132794,gha per capita
NOR,2002,5.32988876457121,gha per capita
NOR,2003,5.92412713356524,gha per capita
NOR,2004,6.21451035262051,gha per capita
NOR,2005,5.73091144621647,gha per capita
NOR,2006,6.01830835151088,gha per capita
NOR,2007,6.12334614971171,gha per capita
NOR,2008,5.95425980661181,gha per capita
NOR,2009,5.48360929347715,gha per capita
NOR,2010,6.32417068778206,gha per capita
NOR,2011,5.41331573980643,gha per capita
NOR,2012,5.38919375797608,gha per capita
NOR,2013,5.70761524958362,gha per capita
NOR,2014,5.82173360213584,gha per capita
NOR,2015,5.29688606950999,gha per capita
NOR,2016,5.02288817950529,gha per capita
NOR,2017,5.51645266010903,gha per capita
NOR,2018,5.3388775132948,gha per capita
NOR,2019,5.62193442054069,gha per capita
NOR,2020,4.96949379128496,gha per capita
NOR,2021,4.61028396607173,gha per capita
NOR,2022,4.49683809067598,gha per capita
NOR,2023,4.58036530235127,gha per capita
NOR,2024,4.55062330673087,gha per capita
NPL,2000,0.572520055821346,gha per capita
NPL,2001,0.555313436363666,gha per capita
NPL,2002,0.563644054819821,gha per capita
NPL,2003,0.619678078261941,gha per capita
NPL,2004,0.567218991704563,gha per capita
NPL,2005,0.567446806010478,gha per capita
NPL,2006,0.53368086317785,gha per capita
NPL,2007,0.543809776583417,gha per capita
NPL,2008,0.54156920071117,gha per capita
NPL,2009,0.625452958151436,gha per capita
NPL,2010,0.711389546471924,gha per capita
NPL,2011,0.734439725449442,gha per capita
NPL,2012,0.734082616371783,gha per capita
NPL,2013,0.748970350628265,gha per capita
NPL,2014,0.781367890410819,gha per capita
NPL,2015,0.752199087411044,gha per capita
NPL,2016,0.886098777930911,gha per capita
NPL,2017,0.935779046185842,gha per capita
NPL,2018,0.980469774585348,gha per capita
NPL,2019,0.938763025779012,gha per capita
NPL,2020,0.933636182256162,gha per capita
NPL,2021,0.989572758960966,gha per capita
NPL,2022,0.876098421367237,gha per capita
NPL,2023,0.808971481686006,gha per capita
NPL,2024,0.807565603840241,gha per capita
NZL,2000,6.12350567806143,gha per capita
NZL,2001,6.47643458103755,gha per capita
NZL,2002,6.27640229998966,gha per capita
NZL,2003,6.48501668899504,gha per capita
NZL,2004,5.89949852317422,gha per capita
NZL,2005,6.12142315117445,gha per capita
NZL,2006,5.6401919851504,gha per capita
NZL,2007,6.31050752171374,gha per capita
NZL,2008,6.17196432132258,gha per capita
NZL,2009,4.82784487882457,gha per capita
NZL,2010,5.32385942106973,gha per capita
NZL,2011,5.9810089622845,gha per capita
NZL,2012,5.3208300426372,gha per capita
NZL,2013,5.17295876697372,gha per capita
NZL,2014,5.35248868732676,gha per capita
NZL,2015,5.04428408827689,gha per capita
NZL,2016,4.87549452098145,gha per capita
NZL,2017,5.80289793709281,gha per capita
NZL,2018,5.48094118995586,gha per capita
NZL,2019,5.23879165626879,gha per capita
NZL,2020,4.56492890158312,gha per capita
NZL,2021,5.01261579212266,gha per capita
NZL,2022,5.63527723414215,gha per capita
NZL,2023,5.50258461910527,gha per capita
NZL,2024,5.42996581715332,gha per capita
OMN,2000,3.17111825751695,gha per capita
OMN,2001,3.83187170150661,gha per capita
OMN,2002,4.14888002695172,gha per capita
OMN,2003,5.50451054374872,gha per capita
OMN,2004,4.87193292436957,gha per capita
OMN,2005,4.68820389912805,gha per capita
OMN,2006,5.8546857978936,gha per capita
OMN,2007,6.515924827576,gha per capita
OMN,2008,6.34235626038765,gha per capita
OMN,2009,6.360932035537,gha per capita
OMN,2010,6.23902797918511,gha per capita
OMN,2011,6.00929690666673,gha per capita
OMN,2012,6.26901308521775,gha per capita
OMN,2013,5.9066727687022,gha per capita
OMN,2014,6.22818808566651,gha per capita
OMN,2015,6.87621856147975,gha per capita
OMN,2016,6.16567428361852,gha per capita
OMN,2017,6.11383918705013,gha per capita
OMN,2018,5.6716252041324,gha per capita
OMN,2019,4.82944011416887,gha per capita
OMN,2020,5.27518977989037,gha per capita
OMN,2021,5.55195529461141,gha per capita
OMN,2022,6.03668099698956,gha per capita
OMN,2023,6.45872224499947,gha per capita
OMN,2024,6.40127715940234,gha per capita
PAK,2000,0.794242065742057,gha per capita
PAK,2001,0.745809266044248,gha per capita
PAK,2002,0.746024411561991,gha per capita
PAK,2003,0.73523914469566,gha per capita
PAK,2004,0.756666035851555,gha per capita
PAK,2005,0.783207990708606,gha per capita
PAK,2006,0.762114098222032,gha per capita
PAK,2007,0.815144733320254,gha per capita
PAK,2008,0.806234862779752,gha per capita
PAK,2009,0.803951477199695,gha per capita
PAK,2010,0.765392935956417,gha per capita
PAK,2011,0.766153490310255,gha per capita
PAK,2012,0.747271741416479,gha per capita
PAK,2013,0.75909503707124,gha per capita
PAK,2014,0.773624585614295,gha per capita
PAK,2015,0.756469946371783,gha per capita
PAK,2016,0.807395138607819,gha per capita
PAK,2017,0.874697254321737,gha per capita
PAK,2018,0.819425307052567,gha per capita
PAK,2019,0.76692055970974,gha per capita
PAK,2020,0.828747337475424,gha per capita
PAK,2021,0.859409531079874,gha per capita
PAK,2022,0.796043096383744,gha per capita
PAK,2023,0.74955650635491,gha per capita
PAK,2024,0.733512074246757,gha per capita
PAN,2000,2.48723278445416,gha per capita
PAN,2001,2.5042400829008,gha per capita
PAN,2002,2.43784009591889,gha per capita
PAN,2003,2.44229401993584,gha per capita
PAN,2004,2.40598171716093,gha per capita
PAN,2005,2.7328247617263,gha per capita
PAN,2006,2.90864549610604,gha per capita
PAN,2007,2.91379349002578,gha per capita
PAN,2008,2.97725842080779,gha per capita
PAN,2009,2.85300708746741,gha per capita
PAN,2010,3.08061008594671,gha per capita
PAN,2011,3.35041192118708,gha per capita
PAN,2012,3.41846428484117,gha per capita
PAN,2013,3.58765672386229,gha per capita
PAN,2014,3.38738434078787,gha per capita
PAN,2015,3.40791204548669,gha per capita
PAN,2016,3.48533223412083,gha per capita
PAN,2017,3.48106284259727,gha per capita
PAN,2018,3.41753158809631,gha per capita
PAN,2019,3.56936668738051,gha per capita
PAN,2020,2.97909760865883,gha per capita
PAN,2021,3.27532050034462,gha per capita
PAN,2022,3.15105279151396,gha per capita
PAN,2023,3.221579487955,gha per capita
PAN,2024,3.22291847707389,gha per capita
PER,2000,1.88706609084981,gha per capita
PER,2001,1.85430883657842,gha per capita
PER,2002,1.89417267252591,gha per capita
PER,2003,1.77467856825864,gha per capita
PER,2004,1.97589363037666,gha per capita
PER,2005,2.02326763812799,gha per capita
PER,2006,2.07376494429427,gha per capita
PER,2007,2.11728362672352,gha per capita
PER,2008,2.28778915083716,gha per capita
PER,2009,2.17266895814347,gha per capita
PER,2010,2.18679361501278,gha per capita
PER,2011,2.35530810943437,gha per capita
PER,2012,2.29215879098568,gha per capita
PER,2013,2.35699305943586,gha per capita
PER,2014,2.33913486522279,gha per capita
PER,2015,2.4282173555095,gha per capita
PER,2016,2.3226121810474,gha per capita
PER,2017,2.27997245399796,gha per capita
PER,2018,2.41050231602942,gha per capita
PER,2019,2.35610728696782,gha per capita
PER,2020,2.34838332355418,gha per capita
PER,2021,2.48407462082759,gha per capita
PER,2022,2.46919997902239,gha per capita
PER,2023,2.44399937886139,gha per capita
PER,2024,2.41190305906898,gha per capita
PHL,2000,1.17249384144108,gha per capita
PHL,2001,1.15177141101871,gha per capita
PHL,2002,1.17351008306474,gha per capita
PHL,2003,1.16406727934759,gha per capita
PHL,2004,1.18607153066788,gha per capita
PHL,2005,1.18725511160647,gha per capita
PHL,2006,1.15678239966726,gha per capita
PHL,2007,1.17302871148492,gha per capita
PHL,2008,1.17969532648068,gha per capita
PHL,2009,1.11763156892787,gha per capita
PHL,2010,1.18918679618328,gha per capita
PHL,2011,1.12922098672858,gha per capita
PHL,2012,1.14011799555977,gha per capita
PHL,2013,1.09881409121903,gha per capita
PHL,2014,1.19226866188231,gha per capita
PHL,2015,1.24148012497706,gha per capita
PHL,2016,1.25668536901495,gha per capita
PHL,2017,1.27024797111028,gha per capita
PHL,2018,1.33748559932553,gha per capita
PHL,2019,1.33774161578823,gha per capita
PHL,2020,1.17315679374205,gha per capita
PHL,2021,1.25278536883813,gha per capita
PHL,2022,1.26878254538221,gha per capita
PHL,2023,1.39415046141817,gha per capita
PHL,2024,1.39620092005103,gha per capita
PNG,2000,1.21149601243862,gha per capita
PNG,2001,1.24014739194388,gha per capita
PNG,2002,1.55322070932617,gha per capita
PNG,2003,1.28310452962545,gha per capita
PNG,2004,1.57668746076893,gha per capita
PNG,2005,1.57148921908903,gha per capita
PNG,2006,1.48592079052977,gha per capita
PNG,2007,1.46973612314236,gha per capita
PNG,2008,1.37976252846621,gha per capita
PNG,2009,1.4225005951371,gha per capita
PNG,2010,1.62490200290454,gha per capita
PNG,2011,1.18725569985591,gha per capita
PNG,2012,1.57153599877666,gha per capita
PNG,2013,1.45440086347257,gha per capita
PNG,2014,1.54920413332442,gha per capita
PNG,2015,1.44417855528069,gha per capita
PNG,2016,1.62268947636918,gha per capita
PNG,2017,1.55487782178414,gha per capita
PNG,2018,1.51397142006597,gha per capita
PNG,2019,1.29703824642054,gha per capita
PNG,2020,1.14068287612139,gha per capita
PNG,2021,1.0746771071201,gha per capita
PNG,2022,1.23674490485842,gha per capita
PNG,2023,1.2006375777188,gha per capita
PNG,2024,1.16916432676633,gha per capita
POL,2000,4.43896727958798,gha per capita
POL,2001,4.56625533877966,gha per capita
POL,2002,4.32704816103938,gha per capita
POL,2003,4.23134117300505,gha per capita
POL,2004,4.54942480583434,gha per capita
POL,2005,4.49537947255742,gha per capita
